customer_id,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating
CUST00413,3,1644.89,548.2966666666667,0.45999999999999996,0.3333333333333333,4.333333333333333
CUST00414,1,311.44,311.44,0.32,1.0,4.0
CUST00415,2,2282.07,1141.035,0.255,0.0,5.0
CUST00416,2,1020.28,510.14,0.28500000000000003,0.0,4.0
CUST00417,4,2750.0299999999997,687.5074999999999,0.2525,0.0,4.25
CUST00418,2,1919.75,959.875,0.13999999999999999,0.0,5.0
CUST00419,2,1795.1,897.55,0.30000000000000004,0.0,5.0
CUST00420,4,4050.29,1012.5725,0.185,0.0,4.75
CUST00421,7,5557.389999999999,793.9128571428571,0.2928571428571428,0.14285714285714285,4.285714285714286
CUST00422,2,1075.03,537.515,0.25,0.0,4.5
CUST00423,3,2349.76,783.2533333333334,0.21666666666666667,0.0,2.0
CUST00424,2,1297.49,648.745,0.21000000000000002,0.0,4.0
CUST00425,2,1502.44,751.22,0.195,0.0,5.0
CUST00426,2,1478.25,739.125,0.175,0.0,4.5
CUST00427,2,331.53,165.765,0.41500000000000004,0.5,3.5
CUST00428,5,2817.05,563.4100000000001,0.31,0.0,4.0
CUST00429,1,432.48,432.48,0.26,0.0,1.0
CUST00430,3,2369.81,789.9366666666666,0.2833333333333333,0.0,3.3333333333333335
CUST00431,2,903.65,451.825,0.435,0.0,4.5
CUST00432,4,5036.07,1259.0175,0.2425,0.0,4.25
CUST00433,6,4884.34,814.0566666666667,0.295,0.0,2.1666666666666665
CUST00434,2,1034.35,517.175,0.25,0.0,4.5
CUST00435,3,1740.56,580.1866666666666,0.27,0.3333333333333333,3.6666666666666665
CUST00436,4,2770.92,692.73,0.2,0.0,3.75
CUST00437,1,729.22,729.22,0.25,0.0,4.0
CUST00438,3,2466.39,822.13,0.16,1.0,3.0
CUST00439,3,1981.34,660.4466666666666,0.33666666666666667,0.3333333333333333,3.3333333333333335
CUST00440,1,325.03,325.03,0.56,0.0,4.0
CUST00441,1,786.67,786.67,0.24,0.0,5.0
CUST00442,8,4905.34,613.1675,0.36,0.0,3.75
CUST00443,3,1694.35,564.7833333333333,0.25,0.0,4.333333333333333
CUST00444,1,520.84,520.84,0.19,0.0,5.0
CUST00445,1,1594.8,1594.8,0.43,0.0,5.0
CUST00446,1,521.16,521.16,0.33,0.0,4.0
CUST00447,7,3091.4,441.62857142857143,0.3671428571428571,0.14285714285714285,4.0
CUST00448,5,4291.91,858.382,0.202,0.4,3.0
CUST00449,2,661.52,330.76,0.38,0.0,5.0
CUST00450,1,862.9,862.9,0.24,0.0,4.0
CUST00451,4,3636.0,909.0,0.1625,0.25,4.25
CUST00452,6,1929.85,321.64166666666665,0.38999999999999996,0.0,4.333333333333333
CUST00453,4,3032.93,758.2325,0.28500000000000003,0.0,3.75
CUST00454,4,2655.42,663.855,0.1525,0.0,4.25
CUST00455,3,1616.76,538.92,0.43,0.0,4.333333333333333
CUST00456,4,3440.2,860.05,0.1575,0.0,4.25
CUST00457,2,1371.21,685.605,0.15000000000000002,0.0,4.5
CUST00458,2,1371.81,685.905,0.4,0.0,2.0
CUST00459,3,2928.0299999999997,976.0099999999999,0.18000000000000002,0.3333333333333333,4.333333333333333
CUST00460,11,9241.95,840.1772727272728,0.2690909090909091,0.09090909090909091,4.0
CUST00461,4,1579.47,394.8675,0.305,0.0,4.5
CUST00462,3,2689.5,896.5,0.3566666666666667,0.0,3.6666666666666665
CUST00463,4,5048.68,1262.17,0.2525,0.0,2.5
CUST00464,10,6495.79,649.579,0.34500000000000003,0.1,3.2
CUST00465,1,1298.74,1298.74,0.37,0.0,4.0
CUST00466,10,5238.91,523.891,0.326,0.1,3.5
CUST00467,2,1180.98,590.49,0.295,0.0,5.0
CUST00468,2,1077.8600000000001,538.9300000000001,0.385,0.5,1.5
CUST00469,3,1886.95,628.9833333333333,0.4533333333333333,0.0,1.6666666666666667
CUST00470,5,3508.62,701.7239999999999,0.362,0.0,3.8
CUST00471,1,307.23,307.23,0.49,0.0,4.0
CUST00472,3,2846.8,948.9333333333334,0.15333333333333332,0.0,4.333333333333333
CUST00473,6,3513.72,585.62,0.24166666666666667,0.16666666666666666,4.0
CUST00474,3,1652.35,550.7833333333333,0.24333333333333332,0.3333333333333333,4.0
CUST00475,9,6914.04,768.2266666666667,0.20222222222222222,0.0,4.666666666666667
CUST00476,7,6233.25,890.4642857142857,0.38285714285714284,0.14285714285714285,4.142857142857143
CUST00477,4,3034.67,758.6675,0.48,0.0,3.75
CUST00478,2,862.04,431.02,0.395,0.0,4.5
CUST00479,1,319.34,319.34,0.27,0.0,4.0
CUST00480,7,4227.82,603.9742857142857,0.19285714285714287,0.0,3.2857142857142856
CUST00481,2,934.12,467.06,0.19,0.0,5.0
CUST00482,4,2177.14,544.285,0.35,0.0,3.75
CUST00483,7,4120.83,588.6899999999999,0.24714285714285714,0.14285714285714285,4.285714285714286
CUST00484,5,5407.55,1081.51,0.16799999999999998,0.2,3.8
CUST00485,5,2971.02,594.204,0.426,0.0,3.0
CUST00486,1,810.16,810.16,0.05,0.0,3.0
CUST00487,7,2642.71,377.53000000000003,0.4828571428571428,0.14285714285714285,4.0
CUST00488,4,2427.65,606.9125,0.27,0.0,4.5
CUST00489,1,963.44,963.44,0.37,0.0,4.0
CUST00490,1,557.54,557.54,0.13,1.0,2.0
CUST00491,1,540.89,540.89,0.24,1.0,4.0
CUST00492,6,5426.94,904.4899999999999,0.32333333333333336,0.16666666666666666,3.8333333333333335
CUST00493,2,1757.06,878.53,0.28500000000000003,0.5,3.0
CUST00494,1,660.15,660.15,0.15,0.0,4.0
CUST00495,2,2001.5900000000001,1000.7950000000001,0.32,0.0,4.0
CUST00496,1,1586.18,1586.18,0.43,0.0,4.0
CUST00497,1,1724.62,1724.62,0.14,0.0,2.0
CUST00498,2,970.31,485.155,0.14500000000000002,0.0,4.0
CUST00499,3,2917.37,972.4566666666666,0.09999999999999999,0.0,4.0
CUST00500,3,3208.81,1069.6033333333332,0.21,0.0,3.3333333333333335
CUST00501,4,2834.75,708.6875,0.1825,0.0,3.75
CUST00502,2,1615.2400000000002,807.6200000000001,0.475,0.0,3.5
CUST00503,7,4458.49,636.9271428571428,0.3014285714285715,0.14285714285714285,3.4285714285714284
CUST00504,1,1602.01,1602.01,0.2,0.0,3.0
CUST00505,1,1027.23,1027.23,0.21,0.0,5.0
CUST00506,9,8243.95,915.9944444444445,0.26,0.0,4.333333333333333
CUST00507,2,3345.6800000000003,1672.8400000000001,0.36,0.0,4.5
CUST00508,1,717.51,717.51,0.13,0.0,5.0
CUST00509,1,954.21,954.21,0.36,0.0,4.0
CUST00510,4,3630.48,907.62,0.27249999999999996,0.25,4.25
CUST00511,4,2778.7,694.675,0.1775,0.0,4.25
CUST00512,4,2468.63,617.1575,0.2025,0.0,4.25
CUST00513,8,5289.39,661.17375,0.23125,0.0,3.125
CUST00514,1,1687.55,1687.55,0.2,0.0,5.0
CUST00515,2,1540.13,770.065,0.3,0.0,4.5
CUST00516,1,623.59,623.59,0.19,0.0,4.0
CUST00517,5,2777.25,555.45,0.288,0.0,3.6
CUST00518,1,226.9,226.9,0.12,0.0,4.0
CUST00519,1,412.42,412.42,0.33,0.0,1.0
CUST00520,5,3130.28,626.056,0.29,0.0,4.6
CUST00521,7,3626.0699999999997,518.01,0.3157142857142857,0.0,3.7142857142857144
CUST00522,1,1688.22,1688.22,0.2,0.0,4.0
CUST00523,3,2606.67,868.89,0.4266666666666667,0.0,4.333333333333333
CUST00524,10,7161.96,716.196,0.282,0.1,4.0
CUST00525,4,1916.75,479.1875,0.24,0.0,3.5
CUST00526,1,1131.41,1131.41,0.38,0.0,5.0
CUST00527,6,5554.469999999999,925.7449999999999,0.2883333333333334,0.0,3.8333333333333335
CUST00528,1,556.1,556.1,0.45,0.0,5.0
CUST00529,1,1129.52,1129.52,0.24,0.0,5.0
CUST00530,3,2183.4300000000003,727.8100000000001,0.22,0.0,4.0
CUST00531,2,648.41,324.205,0.48,0.0,3.5
CUST00532,4,4895.42,1223.855,0.3675,0.0,4.0
CUST00533,1,149.0,149.0,0.56,0.0,2.0
CUST00534,5,3110.46,622.092,0.23200000000000004,0.0,3.8
CUST00535,5,5156.9,1031.3799999999999,0.32,0.0,4.4
CUST00536,4,4432.75,1108.1875,0.1825,0.0,2.5
CUST00537,1,447.58,447.58,0.32,0.0,5.0
CUST00538,6,4026.69,671.115,0.10833333333333334,0.0,3.6666666666666665
CUST00539,8,7874.25,984.28125,0.21,0.0,4.25
CUST00540,7,5087.94,726.8485714285714,0.3057142857142857,0.0,3.857142857142857
CUST00541,5,3404.94,680.988,0.32599999999999996,0.0,4.0
CUST00542,1,576.88,576.88,0.3,0.0,3.0
CUST00543,4,2320.55,580.1375,0.26,0.0,3.5
CUST00544,2,2284.46,1142.23,0.215,0.0,4.0
CUST00545,1,603.57,603.57,0.35,0.0,2.0
CUST00546,2,2127.37,1063.685,0.305,0.0,4.0
CUST00547,1,1001.24,1001.24,0.12,1.0,5.0
CUST00548,1,858.7,858.7,0.28,0.0,4.0
CUST00549,2,1035.57,517.785,0.35,0.0,3.5
CUST00550,1,525.8,525.8,0.42,0.0,5.0
CUST00551,3,1964.0,654.6666666666666,0.19333333333333333,0.0,2.6666666666666665
CUST00552,1,567.45,567.45,0.16,0.0,4.0
CUST00553,4,3183.11,795.7775,0.31,0.0,4.5
CUST00554,3,1402.26,467.42,0.38999999999999996,0.0,4.0
CUST00555,3,1924.03,641.3433333333334,0.20000000000000004,0.0,4.0
CUST00556,1,936.16,936.16,0.25,0.0,4.0
CUST00557,6,4460.42,743.4033333333333,0.215,0.0,4.0
CUST00558,2,679.0699999999999,339.53499999999997,0.255,0.0,4.0
CUST00559,2,1344.49,672.245,0.26,0.0,3.5
CUST00560,1,1135.13,1135.13,0.35,0.0,3.0
CUST00561,1,256.33,256.33,0.35,0.0,2.0
CUST00562,2,899.8599999999999,449.92999999999995,0.4,0.5,5.0
CUST00563,2,887.86,443.93,0.305,0.0,4.5
CUST00564,8,4592.1900000000005,574.0237500000001,0.365,0.0,3.625
CUST00565,1,275.55,275.55,0.11,0.0,3.0
CUST00566,1,657.76,657.76,0.32,0.0,5.0
CUST00567,8,4922.05,615.25625,0.2825,0.0,4.0
CUST00568,1,482.12,482.12,0.38,0.0,3.0
CUST00569,1,430.0,430.0,0.38,0.0,2.0
CUST00570,3,2545.7200000000003,848.5733333333334,0.24666666666666667,0.3333333333333333,3.3333333333333335
CUST00571,1,598.14,598.14,0.28,1.0,2.0
CUST00572,6,3305.75,550.9583333333334,0.2816666666666667,0.0,3.8333333333333335
CUST00573,5,2912.39,582.478,0.372,0.0,4.0
CUST00574,7,5871.91,838.8442857142857,0.21857142857142858,0.0,4.142857142857143
CUST00575,1,548.72,548.72,0.3,0.0,5.0
CUST00576,2,799.27,399.635,0.33499999999999996,0.0,5.0
CUST00577,5,3560.2299999999996,712.0459999999999,0.236,0.0,4.6
CUST00578,2,3054.7200000000003,1527.3600000000001,0.095,0.0,5.0
CUST00579,1,301.68,301.68,0.39,0.0,4.0
CUST00580,1,713.84,713.84,0.14,0.0,3.0
CUST00581,2,1527.79,763.895,0.185,0.0,2.0
CUST00582,1,392.06,392.06,0.42,0.0,4.0
CUST00583,4,3652.46,913.115,0.1325,0.0,4.75
CUST00584,1,591.05,591.05,0.3,0.0,5.0
CUST00585,8,5368.63,671.07875,0.31124999999999997,0.0,3.5
CUST00586,4,1853.61,463.4025,0.27,0.0,4.25
CUST00587,1,275.79,275.79,0.52,0.0,5.0
CUST00588,1,649.95,649.95,0.19,0.0,4.0
CUST00589,5,4196.7699999999995,839.3539999999999,0.262,0.0,3.0
CUST00590,3,3961.05,1320.3500000000001,0.24333333333333332,0.0,4.666666666666667
CUST00591,2,1767.15,883.575,0.36,0.0,5.0
CUST00592,2,1084.48,542.24,0.41500000000000004,0.0,4.0
CUST00593,5,3602.31,720.462,0.262,0.0,4.0
CUST00594,1,448.78,448.78,0.5,0.0,4.0
CUST00595,5,2849.27,569.854,0.304,0.0,3.8
CUST00596,4,2927.96,731.99,0.32499999999999996,0.0,4.75
CUST00597,4,3041.18,760.295,0.345,0.0,3.75
CUST00598,2,1082.0300000000002,541.0150000000001,0.275,0.0,4.5
CUST00599,4,2898.52,724.63,0.2475,0.0,3.75
CUST00600,3,1248.1399999999999,416.0466666666666,0.3066666666666667,0.0,4.333333333333333
CUST00601,1,537.85,537.85,0.04,0.0,4.0
CUST00602,1,171.18,171.18,0.57,0.0,5.0
CUST00603,9,4869.21,541.0233333333333,0.30777777777777776,0.0,4.555555555555555
CUST00604,1,761.72,761.72,0.18,0.0,5.0
CUST00605,5,3199.79,639.958,0.23399999999999999,0.0,4.2
CUST00606,1,240.15,240.15,0.24,0.0,3.0
CUST00607,3,2332.76,777.5866666666667,0.27666666666666667,0.0,4.333333333333333
CUST00608,3,2455.49,818.4966666666666,0.3233333333333333,0.0,4.666666666666667
CUST00609,5,4581.16,916.232,0.40599999999999997,0.0,3.8
CUST00610,5,3975.59,795.118,0.34199999999999997,0.4,3.4
CUST00611,4,3472.66,868.165,0.2575,0.25,3.75
CUST00612,2,2120.98,1060.49,0.35,0.0,1.5
CUST00613,6,4895.57,815.9283333333333,0.4116666666666666,0.0,4.666666666666667
CUST00614,1,267.96,267.96,0.33,0.0,5.0
CUST00615,1,446.03,446.03,0.17,1.0,5.0
CUST00616,5,2628.3,525.6600000000001,0.27599999999999997,0.0,3.0
CUST00617,10,5456.37,545.637,0.41,0.1,4.6
CUST00618,2,1570.53,785.265,0.21500000000000002,0.0,4.5
CUST00619,5,2211.2000000000003,442.24000000000007,0.32,0.0,4.0
CUST00620,1,449.48,449.48,0.26,0.0,5.0
CUST00621,1,348.53,348.53,0.29,0.0,3.0
CUST00622,3,2009.7800000000002,669.9266666666667,0.30666666666666664,0.0,2.3333333333333335
CUST00623,4,1945.71,486.4275,0.3225,0.25,4.5
CUST00624,1,270.09,270.09,0.51,0.0,
CUST00625,4,2155.58,538.895,0.3275,0.0,4.25
CUST00626,2,1214.38,607.19,0.23,0.0,4.0
CUST00627,3,2765.27,921.7566666666667,0.3566666666666667,0.0,3.6666666666666665
CUST00628,4,1509.63,377.4075,0.45999999999999996,0.0,4.75
CUST00629,1,442.4,442.4,0.42,0.0,5.0
CUST00630,3,2512.7,837.5666666666666,0.2866666666666667,0.0,3.6666666666666665
CUST00631,10,6076.9,607.6899999999999,0.388,0.1,3.9
CUST00632,1,1078.63,1078.63,0.45,0.0,4.0
CUST00633,1,1619.36,1619.36,0.17,0.0,5.0
CUST00634,4,1711.76,427.94,0.22000000000000003,0.25,4.75
CUST00635,1,1016.46,1016.46,0.35,0.0,5.0
CUST00636,2,2158.95,1079.475,0.195,0.0,4.0
CUST00637,5,5246.29,1049.258,0.33799999999999997,0.0,3.8
CUST00638,6,3093.33,515.555,0.3466666666666667,0.0,3.5
CUST00639,3,2753.19,917.73,0.17333333333333334,0.0,4.333333333333333
CUST00640,1,641.86,641.86,0.28,0.0,3.0
CUST00641,6,5481.38,913.5633333333334,0.3283333333333333,0.0,4.333333333333333
CUST00642,3,1654.45,551.4833333333333,0.4066666666666667,0.0,5.0
CUST00643,1,1091.34,1091.34,0.26,0.0,1.0
CUST00644,7,3822.27,546.0385714285715,0.37285714285714283,0.0,4.285714285714286
CUST00645,3,2730.59,910.1966666666667,0.44333333333333336,0.0,4.0
CUST00646,6,5934.01,989.0016666666667,0.15666666666666668,0.16666666666666666,3.8333333333333335
CUST00647,1,507.52,507.52,0.13,0.0,2.0
CUST00648,1,1298.17,1298.17,0.13,0.0,5.0
CUST00649,6,3181.62,530.27,0.28,0.16666666666666666,3.8
CUST00650,3,2622.0099999999998,874.0033333333332,0.36333333333333334,0.0,2.6666666666666665
CUST00651,7,5105.77,729.3957142857143,0.36,0.0,3.2857142857142856
CUST00652,4,4491.29,1122.8225,0.34249999999999997,0.0,5.0
CUST00653,2,2037.83,1018.915,0.235,0.0,4.5
CUST00654,6,5827.77,971.2950000000001,0.15,0.3333333333333333,4.0
CUST00655,8,5295.41,661.92625,0.27875,0.0,4.25
CUST00656,4,3207.37,801.8425,0.22999999999999998,0.0,2.75
CUST00657,4,1287.49,321.8725,0.325,0.25,3.0
CUST00658,2,2355.97,1177.985,0.27,0.0,3.0
CUST00659,1,883.27,883.27,0.37,0.0,5.0
CUST00660,1,573.43,573.43,0.16,0.0,5.0
CUST00661,3,1105.96,368.65333333333336,0.3833333333333333,0.0,4.666666666666667
CUST00662,1,852.96,852.96,0.27,0.0,4.0
CUST00663,8,5700.78,712.5975,0.3375,0.125,3.875
CUST00664,1,237.27,237.27,0.34,0.0,4.0
CUST00665,9,6480.29,720.0322222222222,0.1788888888888889,0.1111111111111111,4.222222222222222
CUST00666,1,540.99,540.99,0.32,0.0,5.0
CUST00667,5,5036.26,1007.2520000000001,0.264,0.2,4.8
CUST00668,2,952.4100000000001,476.20500000000004,0.16,0.0,4.5
CUST00669,3,2774.7599999999998,924.92,0.24333333333333332,0.0,3.0
CUST00670,4,3756.69,939.1725,0.345,0.0,3.75
CUST00671,8,5453.93,681.74125,0.3325,0.0,4.0
CUST00672,1,434.37,434.37,0.47,0.0,4.0
CUST00673,1,1297.2,1297.2,0.36,0.0,2.0
CUST00674,8,4178.67,522.33375,0.28875,0.0,4.0
CUST00675,5,6478.51,1295.702,0.26799999999999996,0.0,4.2
CUST00676,1,714.17,714.17,0.4,0.0,1.0
CUST00677,1,291.61,291.61,0.36,0.0,2.0
CUST00678,2,1145.87,572.935,0.295,0.0,2.5
CUST00679,8,6252.95,781.61875,0.33,0.0,3.75
CUST00680,1,1087.83,1087.83,0.29,0.0,5.0
CUST00681,1,1372.4,1372.4,0.41,1.0,3.0
CUST00682,1,1238.23,1238.23,0.17,0.0,3.0
CUST00683,3,3422.7,1140.8999999999999,0.25,0.0,4.0
CUST00684,4,2472.73,618.1825,0.23750000000000002,0.0,4.0
CUST00685,1,1158.09,1158.09,0.44,0.0,5.0
CUST00686,3,1409.0900000000001,469.6966666666667,0.2866666666666667,0.0,4.333333333333333
CUST00687,5,4129.24,825.848,0.23600000000000004,0.0,4.0
CUST00688,5,3552.34,710.4680000000001,0.274,0.2,3.2
CUST00689,4,4514.3099999999995,1128.5774999999999,0.1,0.0,3.75
CUST00690,5,5697.91,1139.5819999999999,0.304,0.0,3.8
CUST00691,3,2927.57,975.8566666666667,0.42333333333333334,0.0,3.0
CUST00692,3,1850.73,616.91,0.37333333333333335,0.0,3.6666666666666665
CUST00693,5,6136.5,1227.3,0.18,0.0,4.2
CUST00694,1,345.14,345.14,0.23,0.0,3.0
CUST00695,1,616.85,616.85,0.41,0.0,4.0
CUST00696,5,4814.21,962.842,0.31,0.0,4.0
CUST00697,4,3657.69,914.4225,0.2275,0.25,4.0
CUST00698,8,5318.95,664.86875,0.25,0.375,3.625
CUST00699,4,2191.5099999999998,547.8774999999999,0.3825,0.0,3.75
CUST00700,4,3589.62,897.405,0.1675,0.0,4.25
CUST00701,5,6476.26,1295.252,0.162,0.0,4.4
CUST00702,6,8044.75,1340.7916666666667,0.21333333333333335,0.16666666666666666,4.5
CUST00703,1,360.06,360.06,0.31,0.0,3.0
CUST00704,4,3057.83,764.4575,0.3275,0.0,3.75
CUST00705,1,872.61,872.61,0.0,1.0,5.0
CUST00706,1,439.07,439.07,0.33,0.0,5.0
CUST00707,3,2254.12,751.3733333333333,0.22333333333333336,0.0,3.6666666666666665
CUST00708,6,5342.67,890.445,0.3283333333333333,0.0,4.0
CUST00709,1,1966.47,1966.47,0.13,0.0,3.0
CUST00710,8,5514.42,689.3025,0.28875,0.0,4.0
CUST00711,8,5430.3,678.7875,0.41000000000000003,0.125,4.5
CUST00712,4,1928.79,482.1975,0.3225,0.0,3.75
CUST00713,9,9076.15,1008.4611111111111,0.3022222222222222,0.1111111111111111,3.4444444444444446
CUST00714,6,2681.75,446.9583333333333,0.385,0.16666666666666666,3.8333333333333335
CUST00715,3,954.63,318.21,0.5166666666666666,0.0,3.6666666666666665
CUST00716,6,2828.0600000000004,471.3433333333334,0.37000000000000005,0.0,4.5
CUST00717,1,884.85,884.85,0.31,0.0,5.0
CUST00718,2,697.62,348.81,0.325,0.0,4.0
CUST00719,4,2610.39,652.5975,0.37,0.25,4.25
CUST00720,5,3086.61,617.322,0.406,0.2,3.6
CUST00721,1,1856.99,1856.99,0.1,0.0,3.0
CUST00722,1,256.54,256.54,0.6,1.0,4.0
CUST00723,1,546.81,546.81,0.1,0.0,3.0
CUST00724,2,1014.94,507.47,0.12,0.0,5.0
CUST00725,3,2162.5,720.8333333333334,0.37333333333333335,0.0,3.0
CUST00726,10,7976.49,797.649,0.33899999999999997,0.1,3.9
CUST00727,5,3822.01,764.402,0.32,0.2,3.6
CUST00728,1,396.38,396.38,0.22,1.0,5.0
CUST00729,1,1324.83,1324.83,0.38,0.0,3.0
CUST00730,2,1923.08,961.54,0.32999999999999996,0.0,2.5
CUST00731,2,1457.58,728.79,0.38,0.0,4.5
CUST00732,1,402.61,402.61,0.13,0.0,5.0
CUST00733,3,1661.19,553.73,0.19666666666666668,0.0,3.6666666666666665
CUST00734,5,4981.82,996.3639999999999,0.366,0.2,4.2
CUST00735,4,1973.4,493.35,0.47000000000000003,0.0,3.75
CUST00736,3,1727.68,575.8933333333333,0.35333333333333333,0.0,4.333333333333333
CUST00737,1,872.88,872.88,0.16,0.0,4.0
CUST00738,1,545.24,545.24,0.18,1.0,5.0
CUST00739,1,1047.95,1047.95,0.27,0.0,3.0
CUST00740,5,4065.24,813.048,0.37,0.2,4.4
CUST00741,3,1798.7,599.5666666666667,0.23,0.0,4.666666666666667
CUST00742,2,1288.91,644.455,0.365,0.0,4.0
CUST00743,5,2957.78,591.556,0.294,0.2,4.2
CUST00744,2,1108.58,554.29,0.14,0.0,4.0
CUST00745,1,1077.53,1077.53,0.28,0.0,5.0
CUST00746,2,1625.12,812.56,0.46,0.0,3.0
CUST00747,1,1123.87,1123.87,0.31,0.0,3.0
CUST00748,7,4244.5,606.3571428571429,0.1942857142857143,0.0,4.142857142857143
CUST00749,2,1514.65,757.325,0.475,0.0,5.0
CUST00750,3,2474.98,824.9933333333333,0.36333333333333334,0.0,3.6666666666666665
CUST00751,1,657.24,657.24,0.21,0.0,5.0
CUST00752,2,1319.5500000000002,659.7750000000001,0.23500000000000001,0.0,4.0
CUST00753,1,1093.17,1093.17,0.16,0.0,2.0
CUST00754,2,3639.05,1819.525,0.13,0.0,2.5
CUST00755,2,1585.3600000000001,792.6800000000001,0.27999999999999997,0.5,3.0
CUST00756,3,3223.87,1074.6233333333332,0.19666666666666668,0.0,5.0
CUST00757,3,1807.24,602.4133333333333,0.38000000000000006,0.0,3.3333333333333335
CUST00758,10,6808.01,680.801,0.27,0.0,3.9
CUST00759,2,1562.24,781.12,0.26,0.0,4.5
CUST00760,2,1132.19,566.095,0.28,0.5,4.5
CUST00761,2,1069.58,534.79,0.145,0.0,4.0
CUST00762,2,2784.5699999999997,1392.2849999999999,0.24,0.5,4.5
CUST00763,4,4210.57,1052.6425,0.2375,0.0,4.5
CUST00764,4,3245.93,811.4825,0.2475,0.0,3.75
CUST00765,3,2692.35,897.4499999999999,0.34,0.0,2.6666666666666665
CUST00766,2,1783.35,891.675,0.305,0.0,4.5
CUST00767,7,3498.46,499.78000000000003,0.3314285714285714,0.0,4.428571428571429
CUST00768,3,2361.23,787.0766666666667,0.21666666666666667,0.0,3.5
CUST00769,6,2815.44,469.24,0.29333333333333333,0.0,4.333333333333333
CUST00770,3,2711.16,903.7199999999999,0.19999999999999998,0.0,4.333333333333333
CUST00771,1,456.76,456.76,0.41,0.0,5.0
CUST00772,3,3114.63,1038.21,0.2833333333333333,0.0,4.0
CUST00773,3,2278.26,759.4200000000001,0.25666666666666665,0.0,2.6666666666666665
CUST00774,3,1439.8,479.93333333333334,0.10666666666666667,0.0,4.333333333333333
CUST00775,1,1298.92,1298.92,0.23,0.0,5.0
CUST00776,4,3024.9399999999996,756.2349999999999,0.245,0.0,4.75
CUST00777,1,720.41,720.41,0.32,0.0,3.0
CUST00778,4,3444.29,861.0725,0.155,0.0,3.75
CUST00779,1,416.15,416.15,0.49,0.0,5.0
CUST00780,4,3232.4,808.1,0.29000000000000004,0.25,3.25
CUST00781,1,442.8,442.8,0.38,0.0,4.0
CUST00782,1,505.28,505.28,0.31,0.0,4.0
CUST00783,6,4123.36,687.2266666666666,0.37333333333333335,0.0,3.5
CUST00784,5,3103.73,620.746,0.248,0.0,3.2
CUST00785,6,3144.23,524.0383333333333,0.33,0.0,4.666666666666667
CUST00786,5,5359.3,1071.8600000000001,0.11400000000000002,0.2,3.8
CUST00787,7,5769.13,824.1614285714286,0.27714285714285714,0.0,4.142857142857143
CUST00788,1,1408.44,1408.44,0.39,0.0,5.0
CUST00789,3,1689.1100000000001,563.0366666666667,0.2866666666666667,0.0,3.6666666666666665
CUST00790,1,458.83,458.83,0.19,0.0,2.0
CUST00791,1,1187.93,1187.93,0.38,0.0,5.0
CUST00792,6,2976.79,496.13166666666666,0.4583333333333333,0.0,4.0
CUST00793,3,2463.2,821.0666666666666,0.39666666666666667,0.0,5.0
CUST00794,5,2824.37,564.874,0.198,0.0,4.0
CUST00795,4,3787.58,946.895,0.2,0.0,3.75
CUST00796,3,5388.48,1796.1599999999999,0.22333333333333336,0.0,4.666666666666667
CUST00797,5,2975.27,595.054,0.264,0.0,4.0
CUST00798,10,6339.86,633.986,0.278,0.0,4.333333333333333
CUST00799,6,3798.88,633.1466666666666,0.2816666666666667,0.0,4.166666666666667
CUST00800,10,9558.37,955.8370000000001,0.18,0.2,2.9
CUST00801,3,3345.79,1115.2633333333333,0.26,0.0,3.3333333333333335
CUST00802,1,1787.0,1787.0,0.28,0.0,5.0
CUST00803,7,5289.43,755.6328571428572,0.24571428571428572,0.0,4.0
CUST00804,1,969.91,969.91,0.22,0.0,5.0
CUST00805,1,780.79,780.79,0.11,0.0,4.0
CUST00806,1,976.95,976.95,0.46,0.0,4.0
CUST00807,2,1827.0300000000002,913.5150000000001,0.19,0.0,5.0
CUST00808,5,2738.81,547.762,0.4,0.2,2.2
CUST00809,3,1886.26,628.7533333333333,0.3133333333333333,0.3333333333333333,3.6666666666666665
CUST00810,1,528.93,528.93,0.37,0.0,5.0
CUST00811,6,3477.9399999999996,579.6566666666666,0.3983333333333334,0.0,4.0
CUST00812,1,383.16,383.16,0.25,0.0,5.0
CUST00813,9,9628.83,1069.87,0.18666666666666668,0.0,4.444444444444445
CUST00814,3,3998.29,1332.7633333333333,0.2733333333333334,0.0,3.3333333333333335
CUST00815,3,3282.1400000000003,1094.0466666666669,0.20333333333333334,0.0,3.0
CUST00816,2,2688.92,1344.46,0.3,0.0,5.0
CUST00817,14,11008.85,786.3464285714286,0.32642857142857146,0.0,3.5833333333333335
CUST00818,1,988.84,988.84,0.12,0.0,4.0
CUST00819,4,2164.49,541.1225,0.1775,0.0,3.75
CUST00820,2,935.6700000000001,467.83500000000004,0.44,0.0,4.5
CUST00821,3,1248.56,416.18666666666667,0.29666666666666663,0.3333333333333333,4.666666666666667
CUST00822,6,4218.62,703.1033333333334,0.3183333333333333,0.0,4.5
CUST00823,8,3291.63,411.45375,0.24625,0.25,4.0
CUST00824,4,2566.4900000000002,641.6225000000001,0.18,0.0,3.0
CUST00825,1,410.77,410.77,0.25,0.0,5.0
CUST00826,10,8171.4,817.14,0.332,0.0,3.4
CUST00827,1,1699.04,1699.04,0.16,0.0,5.0
CUST00828,1,355.91,355.91,0.39,0.0,3.0
CUST00829,10,6268.52,626.8520000000001,0.316,0.0,4.4
CUST00830,3,1613.9499999999998,537.9833333333332,0.38999999999999996,0.0,3.6666666666666665
